Time;UR_INT;T_INT;UR_EXT;T_EXT
2024-07-18 13:47:38; 44.00; 28.00; 37.00; 28.10
2024-07-18 13:47:48; 44.00; 28.00; 38.00; 28.10
2024-07-18 13:47:58; 45.00; 28.00; 38.00; 28.10
2024-07-18 13:48:08; 45.00; 28.00; 38.00; 28.10
2024-07-18 13:48:18; 45.00; 28.00; 38.00; 28.10
2024-07-18 13:48:28; 44.00; 28.00; 38.00; 28.20
2024-07-18 13:48:38; 44.00; 28.00; 37.00; 28.20
2024-07-18 13:48:48; 44.00; 28.00; 37.00; 28.20
2024-07-18 13:48:58; 45.00; 28.00; 38.00; 28.30
2024-07-18 13:49:08; 45.00; 28.00; 38.00; 28.30
2024-07-18 13:49:18; 45.00; 28.00; 38.00; 28.30
2024-07-18 13:49:28; 45.00; 28.00; 38.00; 28.30
2024-07-18 13:49:39; 45.00; 28.00; 38.00; 28.30
2024-07-18 13:49:49; 45.00; 28.00; 39.00; 28.30
2024-07-18 13:49:59; 46.00; 28.00; 39.00; 28.30
2024-07-18 13:50:09; 46.00; 28.00; 39.00; 28.30
2024-07-18 13:50:19; 47.00; 28.00; 40.00; 28.30
2024-07-18 13:50:29; 47.00; 28.00; 41.00; 28.30
2024-07-18 13:50:39; 47.00; 28.00; 40.00; 28.30
2024-07-18 13:50:49; 47.00; 28.00; 41.00; 28.30
2024-07-18 13:50:59; 47.00; 28.00; 41.00; 28.30
2024-07-18 13:51:09; 47.00; 28.00; 40.00; 28.30
2024-07-18 13:51:19; 47.00; 28.00; 40.00; 28.30
2024-07-18 13:51:29; 45.00; 28.00; 39.00; 28.20
2024-07-18 13:51:39; 45.00; 28.00; 39.00; 28.20
2024-07-18 13:51:49; 45.00; 28.00; 39.00; 28.20
2024-07-18 13:51:59; 46.00; 28.00; 39.00; 28.20
2024-07-18 13:52:10; 47.00; 28.00; 40.00; 28.20
2024-07-18 13:52:20; 47.00; 28.00; 40.00; 28.20
2024-07-18 13:52:30; 45.00; 28.00; 39.00; 28.10
2024-07-18 13:52:40; 44.00; 28.00; 38.00; 28.10
2024-07-18 13:52:50; 46.00; 28.00; 39.00; 28.00
